sku,rating,review_text,date,verified_purchase
49e4da381c1d,5,Order delivered well ahead of schedule. I recommend shopping at anericanas.com,2018-08-28,True
ba22b6bb8962,5,The product arrived well before the delivery date in perfect condition. Very good.,2018-08-31,True
acdf5c2a6874,2,I made my purchase on 17/08/2018 and now it's 27/08/ and I still haven't received the product,2018-08-26,True
acdf5c2a6874,2,I made my purchase on 17/08/2018 and now it's 27/08/ and I still haven't received the product,2018-08-26,True
acdf5c2a6874,2,I made my purchase on 17/08/2018 and now it's 27/08/ and I still haven't received the product,2018-08-26,True
59f17be62604,1,"Product arrived damaged, with cracks in the power supply body, however functional.
But the fact that the product arrived in this way shows that the seller did not take due care during shipping.",2018-08-24,True
732c1b4a6454,5,Like it! Practical and modern!!,2018-08-23,True
5a0c21ad6b82,5,VERY GOOD..,2018-08-31,True
500870614ddc,4,Everything as planned,2018-08-17,True
a08f2d7eacff,5,Great product,2018-08-22,True
a08f2d7eacff,5,Great product,2018-08-22,True
2c2491f31fe7,5,Quality products and arrived ahead of schedule.,2018-08-14,True
e0d64dcfaa3b,5,Great quality product and excellent service. Very efficient delivery well before the given deadline. Congratulations.,2018-08-18,True
595fac2a385a,4,It arrived before the expected deadline.,2018-08-10,True
c1b63d4c57e9,3,"I bought a thermos and a mattress cover and I didn't receive the cover, I tried to get in touch but I didn't hear back.",2018-08-31,True
683647534fe7,3,"I bought a thermos and a mattress cover and I didn't receive the cover, I tried to get in touch but I didn't hear back.",2018-08-31,True
c3c47cc2c109,4,I thought it was good.... And it was delivered well ahead of schedule,2018-08-25,True
c589625c8ccc,5,Everything delivered on schedule!,2018-08-16,True
e7cc48a9daff,3,Please I need a refund of the total purchase price.,2018-08-30,True
9afc7bd1c628,5,"Great product, good size, bigger than I imagined. I would buy again.",2018-08-15,True
e63ee3118388,5,"Very fast delivery, they took more days and arrived well before the deadline, beautiful product and everything arrived correctly",2018-08-18,True
e98a500a671e,4,Very good,2018-08-31,True
3cf032651033,5,The leaves of the plant are of excellent quality and the stem is also perfect. Excellent product. Well packaged and arrived well ahead of schedule. Super recommended purchase!,2018-08-16,True
b91b2431ca8a,5,I haven't used the product yet...but the service was great!!!,2018-08-14,True
62f423e57a8c,5,excellent stirring,2018-08-23,True
878c61936b5c,5,Very good!!,2018-08-22,True
9da950e8c8c4,5,Excellent!!!,2018-08-31,True
73326828aa5e,5,"very good, delivered on time",2018-08-25,True
af2d506fb01b,2,"I found the finishing very simple, just overlock. It does not have a hem or an indicator to mark the middle of the sling.",2018-08-24,True
13a7ea24fee9,5,"Wonderful markers, product delivered ahead of schedule.",2018-08-24,True
2b301a96f8ae,5,"Correct product, delivered on time and very well packaged!!",2018-08-16,True
2b301a96f8ae,5,"Correct product, delivered on time and very well packaged!!",2018-08-16,True
5b75bff14360,5,It arrived ahead of schedule and even came with a gift,2018-08-30,True
1613b819ab5d,1,I still haven't received the product and the tracking says I changed it. I'm waiting to get in touch to understand what happened.,2018-08-18,True
0b82f8e74a87,5,Fast delivery.,2018-08-31,True
2bd9b51a9ab0,5,"Product delivered ahead of schedule, everything works perfectly! I recommend!!",2018-08-23,True
2bd9b51a9ab0,5,"Product delivered ahead of schedule, everything works perfectly! I recommend!!",2018-08-23,True
e47b2f2b628e,5,Commendable,2018-08-21,True
fc956e40e1a0,5,"Everything went well. IF they have a good price and shipping I will definitely choose this e-commerce, as I research a lot before buying.",2018-08-21,True
f7f59e6186e1,5,Very good,2018-08-18,True
f7f59e6186e1,5,Very good,2018-08-18,True
f7f59e6186e1,5,Very good,2018-08-18,True
309680674fcc,5,Super practical,2018-08-23,True
af893b2efa43,5,"I really liked the product, I highly recommend it....",2018-08-12,True
8eb72e039f78,4,bom,2018-08-18,True
88a3f73bd732,3,"The pans are beautiful, the same color as the photo, but I thought they were small but they were good.",2018-08-17,True
88a3f73bd732,3,"The pans are beautiful, the same color as the photo, but I thought they were small but they were good.",2018-08-17,True
08ba0b9a5d17,5,Very good.,2018-08-17,True
59cca754c20b,5,Note 10 for lannisters and targaryens!!!!,2018-08-24,True
060c17562f97,5,"Product delivered on time, very good.",2018-08-31,True
060c17562f97,5,"Product delivered on time, very good.",2018-08-31,True
79366d6a24de,5,I received the product before the deadline. Excellent merchandise,2018-08-28,True
0bcc3eeca39e,3,"My product was partially delivered, 01 product is missing and the status shows that it was delivered.",2018-08-14,True
0bcc3eeca39e,3,"My product was partially delivered, 01 product is missing and the status shows that it was delivered.",2018-08-14,True
3773a3773f59,3,"My product was partially delivered, 01 product is missing and the status shows that it was delivered.",2018-08-14,True
fc7138a8f96a,1,"I did the installation as stated in the manual, but the device did not work.",2018-08-29,True
b5f2e8a3a546,5,Ok,2018-08-16,True
c077c1ab5ccc,5,"Fast delivery 
Correct product",2018-08-28,True
20fb650ad161,5,"The product arrived ahead of schedule, I am very satisfied",2018-08-21,True
62c89abe1afe,5,"Excellent website, best price, super fast delivery, well ahead of schedule! I always come back here!",2018-08-29,True
5c9d92777b62,1,"Only the wooden pendant came, the other didn't come. At the post office there is only one tracking number with one item included on the invoice and on the order there are two items.",2018-08-22,True
810e2944bca9,1,"Only the wooden pendant came, the other didn't come. At the post office there is only one tracking number with one item included on the invoice and on the order there are two items.",2018-08-22,True
74a540bb7912,5,I recommend,2018-08-17,True
4732ecf5e4ab,5,"In addition to a great product, the deadline was insurmountable!
Delivery in 4 days!!!",2018-08-16,True
818b2f7d6fe6,4,"It arrived a day later than expected, but in perfect condition.",2018-08-16,True
818b2f7d6fe6,4,"It arrived a day later than expected, but in perfect condition.",2018-08-16,True
ba1658101418,1,"I bought a floor clothesline for 300.00 and received a model that costs much cheaper, the company does not return emails or answer the phone and Stark is not responsible for the transaction made on their website",2018-08-14,True
c4d9e2052eaa,5,"Everything is in order, everything is good, price, deadline, quality. D+. Buy too!!!",2018-08-24,True
211d04c14dd7,2,"I didn't like it. Very thin. It's not expensive, but for that price I'd buy a better one.",2018-08-18,True
170b033abb14,5,"everything perfect, product the same as on the website, arrived ahead of schedule. I recommend!!!!",2018-08-25,True
df3ad3f81d16,5,"It arrived on time, if it had been shorter it would have been excellent!",2018-08-14,True
1600dcf1cea8,5,"All services were great, but I just found the clasp to be a little fragile!! I recommend it!",2018-08-29,True
84952f1f0070,5,Fast delivery and everything ok.,2018-08-12,True
822f877cb8e4,3,It's a good but simple curtain.,2018-08-26,True
2ab31f78e069,5,The product is very good and the delivery is even better.,2018-08-31,True
c095f03868ef,5,Excellent,2018-08-23,True
d76b0c7f8064,3,Does not meet the deadline,2018-08-12,True
2f07e976774b,5,I was very satisfied.,2018-08-28,True
839321c2db7b,1,They sent it to origin in Blumenau and are asking me to pick it up there. Impossible,2018-08-19,True
9e658d39c905,5,"product delivered on time. The bag is small, but it's enough for a kimono + sash, it served me well",2018-08-29,True
cdafffbe81c7,5,very good,2018-08-29,True
826990bc0af2,1,"I haven't received the product yet. I always buy from Lannister and deliveries are usually ahead of schedule, but this time, unfortunately, they didn't meet the deadline.",2018-08-26,True
6abd84909e8e,3,The color of the product is far from bronze. The quality is not that good. I ordered the bronze color and it came in beige.,2018-08-28,True
156bb7508d25,5,"The binder is great, I really liked it. The pocket inside is a bit wide and doesn't have elastic, so when transporting things stored there they come out... But other than that it's perfect",2018-08-28,True
419055054676,5,very good,2018-08-30,True
7c4a8bec217d,1,"I purchased 2 mp3 players and only 1 arrived.
I sent an email complaining to have the missing product sent to me or my money back, but I didn't get a response.",2018-08-29,True
7c4a8bec217d,1,"I purchased 2 mp3 players and only 1 arrived.
I sent an email complaining to have the missing product sent to me or my money back, but I didn't get a response.",2018-08-29,True
674be5e777bd,2,"The wrong glass came. Lannister sold it as
470ml cup and came with 400ml cups",2018-08-24,True
6adb0047b5b8,5,"I haven't used it yet. But congratulations to the store, delivery ahead of schedule",2018-08-22,True
6adb0047b5b8,5,"I haven't used it yet. But congratulations to the store, delivery ahead of schedule",2018-08-22,True
c79afda00334,5,"I really liked the site, I recommend delivery on time and responsibility",2018-08-28,True
428142062f95,5,Super works,2018-08-21,True
428142062f95,5,Super works,2018-08-21,True
24bc2932a12c,5,Bom!!,2018-08-22,True
346347724291,5,kidnaps,2018-08-18,True
283f243bb09e,4,"Good quality product, but the film doesn't cover the entire screen and that bothered me a little. But overall the kit is very good.",2018-08-18,True
441b44bcdcc4,1,I don't even know what to say!!!,2018-08-12,True
c784aabc6d83,5,received before deadline,2018-08-30,True
3fbc0ef74595,5,Excellent logistics,2018-08-29,True
63955fd9443d,5,"Delivery on time, the product is great. Super recommend???",2018-08-14,True
8060b4a1aeec,5,Product delivered quickly and correctly!! Muito satisfeita com a compra Obrigada!,2018-08-19,True
71b7afd92c42,3,"Product arrived in perfect condition ahead of schedule! 
The panel print is a little weak, different from the photo. 
The displays are the same as the photo. 
Apart from the slightly blurry panel, I recommend it.",2018-08-28,True
af893b2efa43,5,Very satisfied,2018-08-14,True
bf80c13f7780,3,Everything was ok,2018-08-17,True
bf80c13f7780,3,Everything was ok,2018-08-17,True
462646c1c149,5,"Sometimes I access the website of a particular store, select the product and see that it is not sold by that store, giving up on the purchase. But it's for partners like this that I won't do it again. I recommend.",2018-08-15,True
970174307548,5,GREAT PRODUCT....I HIGHLY RECOMMEND IT.,2018-08-22,True
ef814c6dd6dc,5,This mask is excellent and leaves your hair very soft.,2018-08-31,True
7935ddc510af,5,Super fast delivery and product as described.,2018-08-24,True
478bad111d2a,5,"Very fast delivery, product as expected.",2018-08-11,True
9a89064fd209,5,I always recommend it.,2018-08-24,True
cbf96c04205d,5,Excellent seller!÷#,2018-08-17,True
01cb96c64e8e,5,"The lamp is beautiful, it arrived very well packaged and well ahead of schedule",2018-08-28,True
f2c6bb3c72a6,3,I'm afraid to buy because I've seen negative reviews about some Lannister partner stores.,2018-08-28,True
38a3b0c53acb,4,The product arrived ahead of schedule.,2018-08-29,True
52c80cedd4e9,4,Very good,2018-08-24,True
2ccb88cb2c49,1,Product delivered was not the same as the one ordered.,2018-08-26,True
a84d0660dbff,5,It arrived well ahead of schedule. Product arrived promptly and well packaged.,2018-08-16,True
0bdcdfb68f8b,3,VERY CUTE umbrella,2018-08-14,True
f8ca22f13e0b,1,"I want to return the product and I have already submitted a request, 48 hours have passed and I have not yet received a response. The product came with a different height than the advertisement and I don't want it.",2018-08-19,True
698b3ddae2f0,5,"I really enjoyed purchasing the paintings! Delivery was fast, and the paintings were exactly as they were in the picture!",2018-08-21,True
c0f22b22473b,5,Lindoooo,2018-08-23,True
e806247d6aa5,3,okkkk,2018-08-26,True
b6b4e4b46157,4,"The product was delivered on time, but I'm going to return it, as it's not what I expected!",2018-08-22,True
500870614ddc,3,Right product just takes time to deliver,2018-08-29,True
08a7edee09bd,5,"As always, Baratheon delivers ahead of schedule. Very good. Congratulations.",2018-08-29,True
a44f1df44a1a,4,The product was delivered on time and everything was correct,2018-08-24,True
